Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
2843,2670805,249052.0,2003,1,100,156.9,9.6,1.3,41.52,40.758591,-73.990947,4.0,121.0,7.380006380768352,3.7261752388576332,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11757,2804176,53400.0,1941,1,100,85.3,3.9,0.8,51.23,40.620977,-73.955308,14.0,760.0,5.312220271717028,3.936325297951111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6174,3116937,56814.0,1909,1,100,22.7,6.0,0.0,81.81,40.851329,-73.94008,12.0,265.0,1.7227665977411035,4.404399485525607,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13931,3511938,65507.0,1952,1,100,60.8,2.9,0.6,158.1,,,,,5.1896179496246955,5.0632277442154265,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13698,4412050,77205.0,1940,1,100,101.3,3.7,1.0,70.5,,,,,5.923453336491439,4.255612709818223,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6425,4402905,89275.0,1920,1,100,45.3,7.1,0.2,,40.807896,-73.929394,1.0,19.0,4.616110126026426,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8795,2643983,68728.0,1910,1,100,67.1,3.2,0.6,24.13,40.886475,-73.907481,8.0,295.0,5.310245937413311,3.1834558796369405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
689,4414963,620552.0,1964,1,100,24.5,3.5,0.1,,40.71361,-74.008989,1.0,21.0,6.024657514463746,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11412,2801604,60300.0,1938,1,100,81.5,3.5,0.7,74.74,40.612483,-73.95285,14.0,546.0,5.406723240391823,4.314015424057338,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2232,3543311,53038.0,1903,1,100,89.9,25.6,,74.31,40.743843,-73.987196,5.0,56.0,2.9806186357439426,4.308245532169378,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2089,4926013,81706.0,1902,1,100,197.4,21.5,1.3,112.75,40.749766,-73.985636,5.0,84.0,6.360438546633731,4.725172978382788,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14795,5858544,86283.0,1987,1,100,72.7,7.9,0.5,,40.610665,-74.093567,1.0,47.0,5.351858133476067,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4133,5876481,537750.0,1959,1,100,56.7,4.9,0.4,30.87,40.75648,-73.961299,6.0,10601.0,7.045689465071451,3.429784838514068,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5559,4037237,128517.0,2008,1,100,83.2,9.0,0.6,41.22,,,,,5.604330395684541,3.718923575462313,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2255,5971987,142851.0,1903,1,75,174.0,46.7,0.1,30.33,40.745111,-73.984503,5.0,74.0,3.9180050771056933,3.41213732170049,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12176,3707265,70000.0,1964,1,0,31.7,,,4.66,,,,,4.294560608892605,1.5390154481375546,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2932,4038855,114992.0,1929,1,100,82.8,5.8,,42.92,40.768585,-73.987271,4.0,139.0,6.325970566275652,3.759337917762498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4971,5794332,54482.0,1985,1,100,98.3,6.0,,,40.774467,-73.949684,8.0,136.0,5.7375395714543345,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2256,2716029,126784.0,1913,1,100,127.5,14.5,,,40.744041,-73.983569,5.0,74.0,6.6400065442378065,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6177,2652073,60780.0,1923,1,100,70.1,3.0,,37.61,40.851318,-73.940434,12.0,265.0,5.702448251643064,3.627269972482245,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3063,2637884,178893.0,1950,1,100,81.2,6.7,,33.08,40.7766,-73.976889,7.0,157.0,6.317345175873304,3.4989288701554906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13590,3481971,67324.0,2000,1,100,83.3,8.4,0.6,45.93,,,,,5.365040998590945,3.8271184983377022,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8372,4408629,129000.0,1928,1,100,84.5,3.7,0.8,69.53,40.852727,-73.868818,11.0,22401.0,6.195017448657188,4.2417583141109265,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6299,4814137,88356.0,1925,1,100,66.2,4.2,0.6,99.99,40.864561,-73.92155,12.0,291.0,5.484796933490655,4.605070180987758,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11113,2817257,57600.0,1940,1,100,96.2,5.0,0.9,39.16,40.616996,-74.038646,10.0,54.0,5.486455308663431,3.6676558176623097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11126,3935630,112829.0,1931,1,100,63.8,3.6,0.6,34.43,40.61436,-74.033331,10.0,5601.0,5.72652196162569,3.5389282773504322,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9471,3538093,70662.0,1928,1,100,76.2,3.2,0.7,87.32,40.663803,-73.952529,9.0,329.0,5.648974238161206,4.4695795316817435,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2049,2689677,90633.0,1904,1,100,32.9,6.4,0.1,164.66,40.746712,-73.986383,5.0,76.0,3.9219733362813143,5.10388274187028,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6102,2805255,79268.0,1920,1,100,90.4,4.4,0.8,78.3,40.855188,-73.931061,12.0,279.0,5.849036553975704,4.360547602996758,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1629,2810302,80977.0,1963,1,100,99.5,11.5,0.6,,40.742949,-73.996492,4.0,87.0,5.540086381985411,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12592,2826044,90770.0,1950,1,100,88.1,4.8,0.0,79.56,,,,,6.1735777488642,4.3765114539857715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13265,5857041,97104.0,1963,1,100,104.2,5.7,0.9,63.73,,,,,6.071199515126835,4.154655409326203,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14296,4921356,76885.0,2008,1,100,27.2,5.3,0.1,155.7,,,,,3.5890591188317256,5.0479310788399525,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14284,2795529,138240.0,1962,1,100,104.5,5.3,0.8,110.6,,,,,6.531897515626631,4.7059200890882344,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4694,2787188,117879.0,1964,1,100,85.2,7.2,0.6,44.77,40.779685,-73.95757,8.0,15001.0,6.01713229385656,3.8015382722528743,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6525,4407387,253348.0,2012,1,100,64.8,5.3,0.5,54.7,40.824952,-73.913944,3.0,143.0,6.426326632066933,4.001863709427935,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3638,2674025,61584.0,1946,1,100,51.2,4.5,,,40.761677,-73.976868,5.0,104.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4766,5884425,114003.0,1929,1,100,76.3,5.0,0.0,39.85,40.787012,-73.953672,8.0,16001.0,6.21879930304066,3.685122405236224,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3551,4044503,81066.0,1925,1,90,83.0,4.8,0.0,0.54,40.793156,-73.974752,7.0,179.0,5.908354640384975,-0.616186139423817,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14059,2815430,145656.0,1948,1,100,191.4,15.7,1.5,,,,,,6.696910783254944,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14045,2682256,145500.0,1998,1,100,55.3,4.6,0.4,,,,,,5.706777983635999,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3967,5869883,68225.0,1963,1,100,77.8,5.2,,57.95,40.758546,-73.967542,6.0,108.0,5.705447753975262,4.059580569785761,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10073,3521535,57125.0,1931,1,100,29.0,5.4,0.1,,40.708286,-73.921135,4.0,447.0,3.6270040503958487,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1824,4951892,53439.0,1922,1,100,30.9,5.9,0.1,45.97,40.74537,-73.992782,4.0,91.0,3.3843902633457743,3.8279890098181366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6302,2771185,64212.0,1925,1,100,49.5,5.3,0.3,,40.865197,-73.921593,12.0,293.0,4.906755163608864,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14758,2817307,127800.0,1967,1,100,144.2,,1.1,47.54,40.619168,-74.106521,1.0,147.0,6.709182381602132,3.861571461932048,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8409,4043233,74826.0,1931,1,100,78.3,3.3,0.7,51.96,40.855246,-73.868664,11.0,22401.0,5.731721843345443,3.9504741918023987,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5077,2546572,88349.0,1925,1,100,61.3,6.1,0.4,55.71,40.788619,-73.955246,11.0,16002.0,5.40357787720553,4.020159664032724,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7894,5857949,255200.0,1929,1,100,63.3,3.4,0.0,94.72,40.867585,-73.893215,7.0,40302.0,6.848854171061976,4.550925171135695,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2844,2688177,107679.0,1929,1,100,115.4,11.4,0.0,99.8,40.757848,-73.991229,4.0,121.0,6.41066818132666,4.603168183317418,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7620,1836646,57500.0,1929,1,100,69.8,4.3,0.1,,40.858103,-73.907972,5.0,251.0,5.83305481036034,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
464,2895860,809401.0,1921,1,100,64.3,9.7,,22.43,40.705752,-74.013374,1.0,13.0,,3.110399348532117,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10716,3538116,62142.0,1951,1,100,76.4,4.2,0.7,,40.636248,-73.960587,14.0,518.0,5.316157284676367,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8770,2702440,186480.0,1951,1,100,60.5,2.6,0.0,34.68,40.888257,-73.904958,8.0,335.0,6.563714472860972,3.546163151912341,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12661,2801749,72324.0,1959,1,100,195.2,3.5,1.8,,,,,,6.717199917261079,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
